//----- A set of 8689 addresses in Essonne from the national "Cadastre" registery  -----------------
//- Concerns only places with one the following postal code :
// 91410 Dourdan + ....
// 91870 Boissy-le-Sec
// 91530 Sermaise

//	Tuples structure :  <Longitude, Latitude, Localisation, PostalCode, Town, Country>

addressBase = {
	<2.1130239,48.5480958,	"59bis Avenue de Dourdan", 91530, "Saint-Chéron", "France">,
	<2.1128302,48.547985,	"61 Avenue de Dourdan", 91530, "Saint-Chéron", "France">,
	<2.1127281,48.54791,	"61ter Avenue de Dourdan", 91530, "Saint-Chéron", "France">,
	<2.1127583,48.5479302,	"61bis Avenue de Dourdan", 91530, "Saint-Chéron", "France">,
	<2.1158992,48.5487461,	"22 Rue du Clos Guiraud", 91530, "Saint-Chéron", "France">,
	<2.1137337,48.548549,	"53 Avenue de Dourdan", 91530, "Saint-Chéron", "France">,
	<2.1139397,48.5486824,	"51 Avenue de Dourdan", 91530, "Saint-Chéron", "France">,
	<2.1138891,48.5473533,	"5 Rue de la Pature", 91530, "Saint-Chéron", "France">,
	<2.1141341,48.5488081,	"49 Avenue de Dourdan", 91530, "Saint-Chéron", "France">,
	<2.1153813,48.5496005,	"35bis Avenue de Dourdan", 91530, "Saint-Chéron", "France">,
	<2.1170443,48.5506757,	"29 Avenue de Dourdan", 91530, "Saint-Chéron", "France">,
	<2.1173172,48.5508507,	"25 Avenue de Dourdan", 91530, "Saint-Chéron", "France">,
	<2.1176838,48.5510879,	"21 Avenue de Dourdan", 91530, "Saint-Chéron", "France">,
	<2.1178524,48.5511965,	"19 Avenue de Dourdan", 91530, "Saint-Chéron", "France">,
	<2.1180661,48.5513026,	"17 Avenue de Dourdan", 91530, "Saint-Chéron", "France">,
	<2.1182552,48.551461,	"15 Avenue de Dourdan", 91530, "Saint-Chéron", "France">,
	<2.1184868,48.5516134,	"13 Avenue de Dourdan", 91530, "Saint-Chéron", "France">,
	<2.1187486,48.5513018,	"13quater Avenue de Dourdan", 91530, "Saint-Chéron", "France">,
	<2.1189705,48.551223,	"13bis Avenue de Dourdan", 91530, "Saint-Chéron", "France">,
	<2.1187566,48.5512329,	"13ter Avenue de Dourdan", 91530, "Saint-Chéron", "France">,
	<2.1187306,48.5517719,	"11 Avenue de Dourdan", 91530, "Saint-Chéron", "France">,
	<2.1193814,48.5522244,	"7 Avenue de Dourdan", 91530, "Saint-Chéron", "France">,
	<2.1194945,48.5523071,	"5 Avenue de Dourdan", 91530, "Saint-Chéron", "France">,
	<2.1197448,48.5524901,	"3 Avenue de Dourdan", 91530, "Saint-Chéron", "France">,
	<2.1200196,48.5493618,	"6 Rue Richard Vian", 91530, "Saint-Chéron", "France">,
	<2.1214682,48.5499918,	"13 Rue Richard Vian", 91530, "Saint-Chéron", "France">,
	<2.1216539,48.5500273,	"11 Rue Richard Vian", 91530, "Saint-Chéron", "France">,
	<2.1220806,48.5501058,	"7 Rue Richard Vian", 91530, "Saint-Chéron", "France">,
	<2.122277,48.5501156,	"5 Rue Richard Vian", 91530, "Saint-Chéron", "France">,
	<2.1226905400000002,48.55002496000001,	"1bis Rue Richard Vian", 91530, "Saint-Chéron", "France">,
	<2.1209793,48.5498519,	"17 Rue Richard Vian", 91530, "Saint-Chéron", "France">,
	<2.120837,48.5497792,	"17bis Rue Richard Vian", 91530, "Saint-Chéron", "France">,
	<2.1205432,48.5496061,	"19bis Rue Richard Vian", 91530, "Saint-Chéron", "France">,
	<2.1206788,48.5496841,	"19 Rue Richard Vian", 91530, "Saint-Chéron", "France">,
	<2.1200799,48.5492596,	"23ter Rue Richard Vian", 91530, "Saint-Chéron", "France">,
	<2.1198754,48.5492801,	"8 Rue Richard Vian", 91530, "Saint-Chéron", "France">,
	<2.1197639,48.5491636,	"10 Rue Richard Vian", 91530, "Saint-Chéron", "France">,
	<2.1198396,48.5491008,	"27 Rue Richard Vian", 91530, "Saint-Chéron", "France">,
	<2.1197171,48.5490108,	"29 Rue Richard Vian", 91530, "Saint-Chéron", "France">,
	<2.1195933,48.5490274,	"12 Rue Richard Vian", 91530, "Saint-Chéron", "France">,
	<2.1192957,48.5486441,	"35 Rue Richard Vian", 91530, "Saint-Chéron", "France">,
	<2.1185933,48.5480526,	"43 Rue Richard Vian", 91530, "Saint-Chéron", "France">,
	<2.1164112,48.5465851,	"42 Rue Richard Vian", 91530, "Saint-Chéron", "France">,
	<2.1144647,48.5457407,	"64 Rue Richard Vian", 91530, "Saint-Chéron", "France">,
	<2.1138982,48.5454363,	"66 Rue Richard Vian", 91530, "Saint-Chéron", "France">,
	<2.1126882,48.5457606,	"8 Rue du Coteau Nord", 91530, "Saint-Chéron", "France">,
	<2.1129683,48.5456735,	"6 Rue du Coteau Nord", 91530, "Saint-Chéron", "France">,
	<2.1129031,48.5457407,	"6bis Rue du Coteau Nord", 91530, "Saint-Chéron", "France">,
	<2.1131833,48.5455434,	"4 Rue du Coteau Nord", 91530, "Saint-Chéron", "France">,
	<2.1139884,48.5452038,	"1 Rue du Coteau Sud", 91530, "Saint-Chéron", "France">,
	<2.1143554,48.5456152,	"77 Rue Richard Vian", 91530, "Saint-Chéron", "France">,
	<2.1144425,48.545672,	"75 Rue Richard Vian", 91530, "Saint-Chéron", "France">,
	<2.1154393,48.5449365,	"3ter Rue du Coteau Sud", 91530, "Saint-Chéron", "France">,
	<2.1152931,48.5449262,	"3bis Rue du Coteau Sud", 91530, "Saint-Chéron", "France">,
	<2.1259894,48.5509122,	"8bis Rue Racary", 91530, "Saint-Chéron", "France">,
	<2.1259276,48.5509063,	"8 Rue Racary", 91530, "Saint-Chéron", "France">,
	<2.1247633,48.5487646,	"24 Route d'Etampes", 91530, "Saint-Chéron", "France">,
	<2.1243372,48.5494472,	"14bis Route d'Etampes", 91530, "Saint-Chéron", "France">,
	<2.1240153,48.5499632,	"14 Route d'Etampes", 91530, "Saint-Chéron", "France">,
	<2.1242494,48.5495876,	"14ter Route d'Etampes", 91530, "Saint-Chéron", "France">,
	<2.1231985,48.5502046,	"10 Route d'Etampes", 91530, "Saint-Chéron", "France">,
	<2.1233111,48.5502083,	"10bis Route d'Etampes", 91530, "Saint-Chéron", "France">,
	<2.1240879,48.5500178,	"1 Route d'Etampes", 91530, "Saint-Chéron", "France">,
	<2.1239319,48.5502117,	"1A Route d'Etampes", 91530, "Saint-Chéron", "France">,
	<2.1240606,48.5505097,	"4 Rue Racary", 91530, "Saint-Chéron", "France">,
	<2.125137,48.5507292,	"4bis Rue Racary", 91530, "Saint-Chéron", "France">,
	<2.1253159166666666,48.5507146,	"4ter Rue Racary", 91530, "Saint-Chéron", "France">,
	<2.1255337,48.5508223,	"6 Rue Racary", 91530, "Saint-Chéron", "France">,
	<2.1258007,48.5508698,	"6bis Rue Racary", 91530, "Saint-Chéron", "France">,
	<2.1249097,48.5492673,	"7 Route d'Etampes", 91530, "Saint-Chéron", "France">,
	<2.1262324,48.5509764,	"10 Rue Racary", 91530, "Saint-Chéron", "France">,
	<2.1263489,48.5510013,	"12 Rue Racary", 91530, "Saint-Chéron", "France">,
	<2.1264407,48.5510115,	"12bis Rue Racary", 91530, "Saint-Chéron", "France">,
	<2.12664,48.5510573,	"12ter Rue Racary", 91530, "Saint-Chéron", "France">,
	<2.1268349,48.5511051,	"14 Rue Racary", 91530, "Saint-Chéron", "France">,
	<2.1275964,48.5505066,	"6bis Ruelle de l'Orge", 91530, "Saint-Chéron", "France">,
	<2.1277319,48.550473,	"6 Ruelle de l'Orge", 91530, "Saint-Chéron", "France">,
	<2.1273488,48.5512178,	"18 Rue Racary", 91530, "Saint-Chéron", "France">,
	<2.1281523,48.5504389,	"4 Ruelle de l'Orge", 91530, "Saint-Chéron", "France">,
	<2.1288907,48.5506353,	"2 Rue de l'Orge", 91530, "Saint-Chéron", "France">,
	<2.1282426,48.5504215,	"13 Ruelle de l'Orge", 91530, "Saint-Chéron", "France">,
	<2.1281275,48.5504221,	"15 Ruelle de l'Orge", 91530, "Saint-Chéron", "France">,
	<2.1280756,48.5504249,	"17 Ruelle de l'Orge", 91530, "Saint-Chéron", "France">,
	<2.1279304,48.5504327,	"19 Ruelle de l'Orge", 91530, "Saint-Chéron", "France">,
	<2.1277326,48.5504594,	"21 Ruelle de l'Orge", 91530, "Saint-Chéron", "France">,
	<2.1223163,48.5458477,	"14 Rue du Vieux Châtre", 91530, "Saint-Chéron", "France">,
	<2.122458,48.5459175,	"12 Rue du Vieux Châtre", 91530, "Saint-Chéron", "France">,
	<2.1163036,48.5446527,	"13 Rue du Coteau Sud", 91530, "Saint-Chéron", "France">,
	<2.1153743,48.5446531,	"5 Rue du Coteau Sud", 91530, "Saint-Chéron", "France">,
	<2.116563,48.5434344,	"3 Rue du Cheval Blanc", 91530, "Saint-Chéron", "France">,
	<2.1164344,48.5433863,	"1 Rue du Cheval Blanc", 91530, "Saint-Chéron", "France">,
	<2.1201712,48.5527895,	"15 Rue Céleste Boursier", 91530, "Saint-Chéron", "France">,
	<2.1198518,48.5555635,	"28 Route de Rambouillet", 91530, "Saint-Chéron", "France">,
	<2.1257173,48.5546086,	"3 Rue Paul Payenneville", 91530, "Saint-Chéron", "France">,
	<2.1196733,48.5546604,	"13 Rue Gilbert Chantoiseau", 91530, "Saint-Chéron", "France">,
	<2.1201842,48.5494776,	"4 Rue Richard Vian", 91530, "Saint-Chéron", "France">,
	<2.1191773,48.5485684,	"37 Rue Richard Vian", 91530, "Saint-Chéron", "France">,
	<2.1141685,48.5455156,	"81 Rue Richard Vian", 91530, "Saint-Chéron", "France">,
	<2.123313,48.5516084,	"5 Impasse Vauvilliers", 91530, "Saint-Chéron", "France">,
	<2.1253703,48.5477758,	"32 Route d'Etampes", 91530, "Saint-Chéron", "France">,
	<2.1209544,48.5532382,	"12 Rue Céleste Boursier", 91530, "Saint-Chéron", "France">,
	<2.1208743,48.5532008,	"12bis Rue Céleste Boursier", 91530, "Saint-Chéron", "France">,
	<2.1210627,48.5534158,	"4 Rue Céleste Boursier", 91530, "Saint-Chéron", "France">,
	<2.1151063,48.5460166,	"69 Rue Richard Vian", 91530, "Saint-Chéron", "France">,
	<2.1153489,48.5461246,	"67 Rue Richard Vian", 91530, "Saint-Chéron", "France">,
	<2.1155309,48.5462035,	"65 Rue Richard Vian", 91530, "Saint-Chéron", "France">,
	<2.1185885,48.5556388,	"23 Route de Rambouillet", 91530, "Saint-Chéron", "France">,
	<2.1198217,48.5551438,	"6 Rue Gilbert Chantoiseau", 91530, "Saint-Chéron", "France">,
	<2.1174667,48.547184,	"38 Rue Richard Vian", 91530, "Saint-Chéron", "France">,
	<2.120397633333333,48.553955683333335,	"24 Rue des Mares", 91530, "Saint-Chéron", "France">,
	<2.1203959,48.5538552,	"22 Rue des Mares", 91530, "Saint-Chéron", "France">,
	<2.1236736,48.5504289,	"2 Rue Racary", 91530, "Saint-Chéron", "France">,
	<2.1166124,48.5465514,	"61 Rue Richard Vian", 91530, "Saint-Chéron", "France">,
	<2.1103148,48.5485036,	"8 Chemin du Marais à Saint-evroult", 91530, "Saint-Chéron", "France">,
	<2.1253491,48.5470822,	"38 Route d'Etampes", 91530, "Saint-Chéron", "France">,
	<2.1179759,48.5534511,	"8 Rue du Fief", 91530, "Saint-Chéron", "France">,
	<2.1247939,48.5524024,	"7 Rue Fresnel", 91530, "Saint-Chéron", "France">,
	<2.1254486,48.547351,	"36 Route d'Etampes", 91530, "Saint-Chéron", "France">,
	<2.1131279,48.5481668,	"57 Avenue de Dourdan", 91530, "Saint-Chéron", "France">,
	<2.1163603,48.5490244,	"16 Rue du Clos Guiraud", 91530, "Saint-Chéron", "France">,
	<2.112509,48.5479532,	"52 Avenue de Dourdan", 91530, "Saint-Chéron", "France">,
	<2.112787,48.5481109,	"50 Avenue de Dourdan", 91530, "Saint-Chéron", "France">,
	<2.1219941,48.5530945,	"49 Rue Charles de Gaulle", 91530, "Saint-Chéron", "France">,
	<2.1142977,48.5552083,	"74 Rue des Mares", 91530, "Saint-Chéron", "France">,
	<2.1143008,48.555738,	"74bis Rue des Mares", 91530, "Saint-Chéron", "France">,
	<2.1244948,48.5491935,	"18bis Route d'Etampes", 91530, "Saint-Chéron", "France">,
	<2.1244184,48.5493147,	"18 Route d'Etampes", 91530, "Saint-Chéron", "France">,
	<2.1180854,48.5558214,	"29 Route de Rambouillet", 91530, "Saint-Chéron", "France">,
	<2.1182486,48.5557635,	"27 Route de Rambouillet", 91530, "Saint-Chéron", "France">,
	<2.1283708,48.5537312,	"20 Rue Lamoignon", 91530, "Saint-Chéron", "France">,
	<2.1184777,48.5481254,	"24 Rue Richard Vian", 91530, "Saint-Chéron", "France">,
	<2.118011,48.5486222,	"24bis Rue Richard Vian", 91530, "Saint-Chéron", "France">,
	<2.1179676,48.5486027,	"24ter Rue Richard Vian", 91530, "Saint-Chéron", "France">,
	<2.1229982,48.5538272,	"5 Cour de L Eglise", 91530, "Saint-Chéron", "France">,
	<2.1161648,48.5444747,	"11 Rue du Coteau Sud", 91530, "Saint-Chéron", "France">,
	<2.1278613,48.5512788,	"22 Rue Racary", 91530, "Saint-Chéron", "France">,
	<2.1281377,48.5537294,	"18 Rue Lamoignon", 91530, "Saint-Chéron", "France">,
	<2.1287499,48.5536485,	"15 Rue Lamoignon", 91530, "Saint-Chéron", "France">,
	<2.128805,48.5520226,	"15 Rue des Herbages", 91530, "Saint-Chéron", "France">,
	<2.1303799,48.5523622,	"29 Rue des Herbages", 91530, "Saint-Chéron", "France">,
	<2.1309885,48.5528243,	"12 Rue Gabreau", 91530, "Saint-Chéron", "France">,
	<2.1151915,48.5461139,	"54 Rue Richard Vian", 91530, "Saint-Chéron", "France">,
	<2.1149908,48.5460197,	"56 Rue Richard Vian", 91530, "Saint-Chéron", "France">,
	<2.1148645,48.5459023,	"71 Rue Richard Vian", 91530, "Saint-Chéron", "France">,
	<2.1158679,48.5464104,	"46 Rue Richard Vian", 91530, "Saint-Chéron", "France">,
	<2.1159711,48.5464564,	"46bis Rue Richard Vian", 91530, "Saint-Chéron", "France">,
	<2.1312473,48.5540873,	"42 Rue Lamoignon", 91530, "Saint-Chéron", "France">,
	<2.1176125,48.5438219,	"94 Rue du Vieux Châtre", 91530, "Saint-Chéron", "France">,
	<2.1179139,48.5438833,	"92 Rue du Vieux Châtre", 91530, "Saint-Chéron", "France">,
	<2.1181486,48.5439341,	"90 Rue du Vieux Châtre", 91530, "Saint-Chéron", "France">,
	<2.1184106,48.5439919,	"88 Rue du Vieux Châtre", 91530, "Saint-Chéron", "France">,
	<2.1310043,48.5540047,	"40 Rue Lamoignon", 91530, "Saint-Chéron", "France">,
	<2.130801,48.5539367,	"38 Rue Lamoignon", 91530, "Saint-Chéron", "France">,
	<2.1191749,48.5524981,	"3 Rue du Fief", 91530, "Saint-Chéron", "France">,
	<2.1186201,48.5518641,	"6 Avenue de Dourdan", 91530, "Saint-Chéron", "France">,
	<2.1182601,48.5516275,	"8 Avenue de Dourdan", 91530, "Saint-Chéron", "France">,
	<2.117901,48.5517889,	"8bis Avenue de Dourdan", 91530, "Saint-Chéron", "France">,
	<2.1178675,48.5518036,	"10 Avenue de Dourdan", 91530, "Saint-Chéron", "France">,
	<2.11781,48.551756,	"10bis Avenue de Dourdan", 91530, "Saint-Chéron", "France">,
	<2.1180201,48.5514857,	"12bis Avenue de Dourdan", 91530, "Saint-Chéron", "France">,
	<2.1178476,48.5517291,	"12 Avenue de Dourdan", 91530, "Saint-Chéron", "France">,
	<2.1152953,48.5548925,	"59 Rue des Mares", 91530, "Saint-Chéron", "France">,
	<2.1224777,48.5505146,	"16 Rue Aristide Briand", 91530, "Saint-Chéron", "France">,
	<2.1257411,48.5545523,	"4 Rue Paul Payenneville", 91530, "Saint-Chéron", "France">,
	<2.1266298,48.5562334,	"27 Sente des Vignes", 91530, "Saint-Chéron", "France">,
	<2.1132881,48.5482629,	"55 Avenue de Dourdan", 91530, "Saint-Chéron", "France">,
	<2.1251171,48.5547907,	"4 Rue des Ecoles", 91530, "Saint-Chéron", "France">,
	<2.1291906,48.5536511,	"19 Rue Lamoignon", 91530, "Saint-Chéron", "France">,
	<2.1263989,48.5536926,	"8 Rue Lamoignon", 91530, "Saint-Chéron", "France">,
	<2.1236844,48.5520735,	"6 Avenue de la Gare", 91530, "Saint-Chéron", "France">,
	<2.1232359,48.5541583,	"5 Route de Rambouillet", 91530, "Saint-Chéron", "France">,
	<2.1231258,48.5542039,	"7 Route de Rambouillet", 91530, "Saint-Chéron", "France">,
	<2.1262094,48.5545706,	"6 Rue Paul Payenneville", 91530, "Saint-Chéron", "France">,
	<2.1262428,48.5548215,	"6bis Rue Paul Payenneville", 91530, "Saint-Chéron", "France">,
	<2.1223776,48.5509307,	"13 Rue Aristide Briand", 91530, "Saint-Chéron", "France">,
	<2.1224653,48.5507273,	"13bis Rue Aristide Briand", 91530, "Saint-Chéron", "France">,
	<2.1245763,48.5537148,	"7 Rue Charles de Gaulle", 91530, "Saint-Chéron", "France">,
	<2.1264458,48.555673,	"10 Rue du Castel Joly", 91530, "Saint-Chéron", "France">,
	<2.1147818,48.5549907,	"63 Rue des Mares", 91530, "Saint-Chéron", "France">,
	<2.1150572,48.5549137,	"61 Rue des Mares", 91530, "Saint-Chéron", "France">,
	<2.1268829,48.5537051,	"10 Rue Lamoignon", 91530, "Saint-Chéron", "France">,
	<2.1171449,48.5467491,	"57 Rue Richard Vian", 91530, "Saint-Chéron", "France">,
	<2.1170154,48.5466612,	"59 Rue Richard Vian", 91530, "Saint-Chéron", "France">,
	<2.1143541,48.5551119,	"67 Rue des Mares", 91530, "Saint-Chéron", "France">,
	<2.1145525,48.5550568,	"65 Rue des Mares", 91530, "Saint-Chéron", "France">,
	<2.1155945,48.5462892,	"48bis Rue Richard Vian", 91530, "Saint-Chéron", "France">,
	<2.1156853,48.5463289,	"48 Rue Richard Vian", 91530, "Saint-Chéron", "France">,
	<2.1322158,48.5562292,	"17 Rue des Freres Capitaines", 91530, "Saint-Chéron", "France">,
	<2.1321995,48.5560301,	"15 Rue des Freres Capitaines", 91530, "Saint-Chéron", "France">,
	<2.1321058,48.5554634,	"11 Rue des Freres Capitaines", 91530, "Saint-Chéron", "France">,
	<2.1197404,48.5549381,	"10 Rue Gilbert Chantoiseau", 91530, "Saint-Chéron", "France">,
	<2.1197187,48.5548691,	"10bis Rue Gilbert Chantoiseau", 91530, "Saint-Chéron", "France">,
	<2.1196858,48.5547979,	"12 Rue Gilbert Chantoiseau", 91530, "Saint-Chéron", "France">,
	<2.1160224,48.5464768,	"44bis Rue Richard Vian", 91530, "Saint-Chéron", "France">,
	<2.1161619,48.5465093,	"44 Rue Richard Vian", 91530, "Saint-Chéron", "France">,
	<2.12638,48.5556061,	"9 Rue du Castel Joly", 91530, "Saint-Chéron", "France">,
	<2.1179586,48.553303,	"21bis Rue du Fief", 91530, "Saint-Chéron", "France">,
	<2.1180343,48.5532308,	"21 Rue du Fief", 91530, "Saint-Chéron", "France">,
	<2.1146897,48.5458097,	"73 Rue Richard Vian", 91530, "Saint-Chéron", "France">,
	<2.1247161,48.5466027,	"4 Rue du Vieux Châtre", 91530, "Saint-Chéron", "France">,
	<2.1251633,48.5466805,	"40bis Route d'Etampes", 91530, "Saint-Chéron", "France">,
	<2.1252444,48.5468554,	"40 Route d'Etampes", 91530, "Saint-Chéron", "France">,
	<2.128437,48.5504201,	"11bis Ruelle de l'Orge", 91530, "Saint-Chéron", "France">,
	<2.1287912,48.5504468,	"11 Ruelle de l'Orge", 91530, "Saint-Chéron", "France">,
	<2.1265395,48.5518411,	"7 Rue des Herbages", 91530, "Saint-Chéron", "France">,
	<2.1242237,48.5536508,	"13 Rue Charles de Gaulle", 91530, "Saint-Chéron", "France">,
	<2.1141081,48.5457553,	"1 Rue de la Juvine", 91530, "Saint-Chéron", "France">,
	<2.1139156,48.545897,	"3 Rue de la Juvine", 91530, "Saint-Chéron", "France">,
	<2.1137899,48.546011,	"5 Rue de la Juvine", 91530, "Saint-Chéron", "France">,
	<2.1136986,48.546095,	"7 Rue de la Juvine", 91530, "Saint-Chéron", "France">,
	<2.1135026,48.5461199,	"9 Rue de la Juvine", 91530, "Saint-Chéron", "France">,
	<2.116505,48.5499657,	"14 Rue des Glaises", 91530, "Saint-Chéron", "France">,
	<2.1165297,48.5500003,	"12 Rue des Glaises", 91530, "Saint-Chéron", "France">,
	<2.1166269,48.5500628,	"10 Rue des Glaises", 91530, "Saint-Chéron", "France">,
	<2.1168299,48.550193,	"6 Rue des Glaises", 91530, "Saint-Chéron", "France">,
	<2.1169367,48.5502616,	"4 Rue des Glaises", 91530, "Saint-Chéron", "France">,
	<2.1170221,48.5503045,	"2 Rue des Glaises", 91530, "Saint-Chéron", "France">,
	<2.1171297,48.5502119,	"1 Rue des Glaises", 91530, "Saint-Chéron", "France">,
	<2.1169774,48.5501339,	"3 Rue des Glaises", 91530, "Saint-Chéron", "France">,
	<2.1166292,48.5499559,	"7 Rue des Glaises", 91530, "Saint-Chéron", "France">,
	<2.1165501,48.5499307,	"9 Rue des Glaises", 91530, "Saint-Chéron", "France">,
	<2.1169646,48.5493703,	"14 Rue du Clos Guiraud", 91530, "Saint-Chéron", "France">,
	<2.1168339,48.5493078,	"14bis Rue du Clos Guiraud", 91530, "Saint-Chéron", "France">,
	<2.1171342,48.5494491,	"12 Rue du Clos Guiraud", 91530, "Saint-Chéron", "France">,
	<2.1173124,48.5495315,	"10 Rue du Clos Guiraud", 91530, "Saint-Chéron", "France">,
	<2.1175013,48.5496173,	"8 Rue du Clos Guiraud", 91530, "Saint-Chéron", "France">,
	<2.1176674,48.5496914,	"6 Rue du Clos Guiraud", 91530, "Saint-Chéron", "France">,
	<2.1180103,48.5498383,	"4 Rue du Clos Guiraud", 91530, "Saint-Chéron", "France">,
	<2.1181676,48.5499533,	"2 Rue du Clos Guiraud", 91530, "Saint-Chéron", "France">,
	<2.1183465,48.5500353,	"2bis Rue du Clos Guiraud", 91530, "Saint-Chéron", "France">,
	<2.1184468,48.5501146,	"2ter Rue du Clos Guiraud", 91530, "Saint-Chéron", "France">,
	<2.1180391,48.5497866,	"3 Rue du Clos Guiraud", 91530, "Saint-Chéron", "France">,
	<2.1178858,48.5497157,	"5 Rue du Clos Guiraud", 91530, "Saint-Chéron", "France">,
	<2.1177457,48.5496538,	"7 Rue du Clos Guiraud", 91530, "Saint-Chéron", "France">,
	<2.1175264,48.5495632,	"9 Rue du Clos Guiraud", 91530, "Saint-Chéron", "France">,
	<2.1173416,48.5494805,	"11 Rue du Clos Guiraud", 91530, "Saint-Chéron", "France">,
	<2.1172077,48.5493497,	"13 Rue du Clos Guiraud", 91530, "Saint-Chéron", "France">,
	<2.1170782,48.5492488,	"15 Rue du Clos Guiraud", 91530, "Saint-Chéron", "France">,
	<2.1169049,48.5492366,	"15bis Rue du Clos Guiraud", 91530, "Saint-Chéron", "France">,
	<2.1294609,48.5521645,	"21 Rue des Herbages", 91530, "Saint-Chéron", "France">,
	<2.129543,48.552179,	"21bis Rue des Herbages", 91530, "Saint-Chéron", "France">,
	<2.1246798,48.5489003,	"22 Route d'Etampes", 91530, "Saint-Chéron", "France">,
	<2.1164837,48.5489211,	"17 Rue du Clos Guiraud", 91530, "Saint-Chéron", "France">,
	<2.1164324,48.5488832,	"19 Rue du Clos Guiraud", 91530, "Saint-Chéron", "France">,
	<2.1161295,48.5488195,	"21 Rue du Clos Guiraud", 91530, "Saint-Chéron", "France">,
	<2.1159768,48.5487209,	"23 Rue du Clos Guiraud", 91530, "Saint-Chéron", "France">,
	<2.1158208,48.5486237,	"25 Rue du Clos Guiraud", 91530, "Saint-Chéron", "France">,
	<2.1156486,48.5485263,	"27 Rue du Clos Guiraud", 91530, "Saint-Chéron", "France">,
	<2.1154806,48.5484374,	"29 Rue du Clos Guiraud", 91530, "Saint-Chéron", "France">,
	<2.1162182,48.5489455,	"18 Rue du Clos Guiraud", 91530, "Saint-Chéron", "France">,
	<2.1160615,48.5488498,	"20 Rue du Clos Guiraud", 91530, "Saint-Chéron", "France">,
	<2.1168066,48.5500466,	"5 Rue des Glaises", 91530, "Saint-Chéron", "France">,
	<2.1157142,48.548635,	"24 Rue du Clos Guiraud", 91530, "Saint-Chéron", "France">,
	<2.1155578,48.548546,	"26 Rue du Clos Guiraud", 91530, "Saint-Chéron", "France">,
	<2.1150891,48.5487621,	"28 Rue du Clos Guiraud", 91530, "Saint-Chéron", "France">,
	<2.1149498,48.5488808,	"30 Rue du Clos Guiraud", 91530, "Saint-Chéron", "France">,
	<2.1310878875,48.5572128875,	"42 Rue Paul Payenneville", 91530, "Saint-Chéron", "France">,
	<2.1170959,48.556197,	"35bis Route de Rambouillet", 91530, "Saint-Chéron", "France">,
	<2.1172753,48.5561336,	"35 Route de Rambouillet", 91530, "Saint-Chéron", "France">,
	<2.117962,48.5541961,	"50 Rue des Mares", 91530, "Saint-Chéron", "France">,
	<2.1208848,48.5531332,	"7 Rue Céleste Boursier", 91530, "Saint-Chéron", "France">,
	<2.121164494736842,48.55289573684211,	"3 Cour Centre", 91530, "Saint-Chéron", "France">,
	<2.1122993,48.5462963,	"7 Cour de la Poterie", 91530, "Saint-Chéron", "France">,
	<2.1226403,48.5535707,	"14 Rue Charles de Gaulle", 91530, "Saint-Chéron", "France">,
	<2.1274811,48.5523085,	"15 Rue Régnier", 91530, "Saint-Chéron", "France">,
	<2.1279564,48.552016,	"19 Rue Régnier", 91530, "Saint-Chéron", "France">,
	<2.1283995,48.551944,	"11bis Rue des Herbages", 91530, "Saint-Chéron", "France">,
	<2.1286183,48.5519836,	"11ter Rue des Herbages", 91530, "Saint-Chéron", "France">,
	<2.1273508,48.5520323,	"11 Rue des Herbages", 91530, "Saint-Chéron", "France">,
	<2.122433,48.5546207,	"11 Route de Rambouillet", 91530, "Saint-Chéron", "France">,
	<2.119949,48.5541329,	"36 Rue des Mares", 91530, "Saint-Chéron", "France">,
	<2.1245514,48.5517873,	"5bis Avenue de la Gare", 91530, "Saint-Chéron", "France">,
	<2.1243919,48.551865,	"5 Avenue de la Gare", 91530, "Saint-Chéron", "France">,
	<2.124262,48.5519427,	"5ter Avenue de la Gare", 91530, "Saint-Chéron", "France">,
	<2.1192904,48.5540328,	"21 Rue des Mares", 91530, "Saint-Chéron", "France">,
	<2.1204078,48.5554845,	"17 Route de Rambouillet", 91530, "Saint-Chéron", "France">,
	<2.1243148,48.5536682,	"11 Rue Charles de Gaulle", 91530, "Saint-Chéron", "France">,
	<2.1270449,48.5526734,	"7 Rue Régnier", 91530, "Saint-Chéron", "France">,
	<2.1274257,48.5523483,	"13 Rue Régnier", 91530, "Saint-Chéron", "France">,
	<2.1276555,48.5526438,	"9bis Rue Régnier", 91530, "Saint-Chéron", "France">,
	<2.1276232,48.5527645,	"9 Rue Régnier", 91530, "Saint-Chéron", "France">,
	<2.1176805,48.5513055,	"14 Avenue de Dourdan", 91530, "Saint-Chéron", "France">,
	<2.1149998,48.5493655,	"39 Avenue de Dourdan", 91530, "Saint-Chéron", "France">,
	<2.115431715384615,48.549379353846156,	"47 Avenue de Dourdan", 91530, "Saint-Chéron", "France">,
	<2.1166854,48.5506082,	"26 Avenue de Dourdan", 91530, "Saint-Chéron", "France">,
	<2.1168339,48.5507045,	"24 Avenue de Dourdan", 91530, "Saint-Chéron", "France">,
	<2.1169781,48.5507978,	"22 Avenue de Dourdan", 91530, "Saint-Chéron", "France">,
	<2.1171254,48.5508934,	"20 Avenue de Dourdan", 91530, "Saint-Chéron", "France">,
	<2.1172676,48.5509855,	"18 Avenue de Dourdan", 91530, "Saint-Chéron", "France">,
	<2.1174261,48.5510882,	"16 Avenue de Dourdan", 91530, "Saint-Chéron", "France">,
